,iteration,movies,zstat
53,53.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",1.3955190833344222
54,54.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'supermarket.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'mountain_song.mp4', 'beachsong.mp4']",1.562477586229391
55,55.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'cars.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'real_cars.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'funny_tools.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",1.7233757070326234
56,56.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'cars.mp4', 'ratatouille.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",1.662032953278363
57,57.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'cars.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'mountain_song.mp4']",1.3265415823607418
58,58.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'moana.mp4', 'cars.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'dalmations.mp4', 'cartoon_cars.mp4']",1.3427922318396177
59,59.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'forest.mp4', 'moana.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'steamed_buns.mp4', 'beachsong.mp4']",1.5985313147015847
60,60.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'wallace_gromit.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",1.5305960111040946
61,61.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'moana.mp4', 'ratatouille.mp4', 'piper.mp4', 'bathsong.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'mountain_song.mp4', 'beachsong.mp4']",1.5061851072278736
62,62.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'moana.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'real_cars.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'supermarket.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",1.7002423691961295
63,63.0,"['walle.mp4', 'bedtime.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'supermarket.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",1.1619911511652035
64,64.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'moana.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'beachsong.mp4']",1.5916899836601521
65,65.0,"['bedtime.mp4', 'moana.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'beachsong.mp4']",1.5084841015525963
66,66.0,"['rio_jungle_jig.mp4', 'pingu.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'beachsong.mp4']",1.4372872076492174
67,67.0,"['walle.mp4', 'bedtime.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",1.6511876822701892
68,68.0,"['walle.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'supermarket.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'steamed_buns.mp4', 'beachsong.mp4']",1.4419608718135166
69,69.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'cars.mp4', 'ratatouille.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'wallace_gromit.mp4', 'supermarket.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4']",1.4244067607746291
70,70.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'supermarket.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'beachsong.mp4']",1.428652903337285
